Date,Event Name,Event Region,Event Type,Division,Match Type,Match Number,Red 1,Red 2,Red 3,Blue 1,Blue 2,Blue 3,Red 1: No Show (1) Disqualified (2),Red 2: No Show (1) Disqualified (2),Red 3: No Show (1) Disqualified (2),Blue 1: No Show (1) Disqualified (2),Blue 2: No Show (1) Disqualified (2),Blue 3: No Show (1) Disqualified (2),Red 1 Surrogate,Red 2 Surrogate,Red 3 Surrogate,Blue 1 Surrogate,Blue 2 Surrogate,Blue 3 Surrogate,Match Saved,AUTO Period Robot 1 Placement,AUTO Period Robot 2 Placement,AUTO Period Rescue Beacons,AUTO Period Climbers in Shelter,TELE Robot 1 Placement,TELE Robot 2 Placement,TELE Floor Goal,TELE High Goal,TELE Low Goal,TELE Mid Goal,TELE Climbers in Shelter,TELE Zip Line,END All Clear Signal,END Robot on Pull Up Bar,Minor Penalty incurred,Major Penalty incurred,Minor Penalty Awarded,Major Penalty Awarded,AUTO Period Robot 1 Placement,AUTO Period Robot 2 Placement,AUTO Period Rescue Beacons,AUTO Period Climbers in Shelter,TELE Robot 1 Placement,TELE Robot 2 Placement,TELE Floor Goal,TELE High Goal,TELE Low Goal,TELE Mid Goal,TELE Climbers in Shelter,TELE Zip Line,END All Clear Signal,END Robot on Pull Up Bar,Minor Penalty incurred,Major Penalty Incurred,Minor Penalty Awarded,Major Penalty Awarded
12/5/2015,L.E.D. Qualifier,Georgia,Qualifying Tournament,1,1,38,10165,6173,0,9655,4232,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0
12/5/2015,L.E.D. Qualifier,Georgia,Qualifying Tournament,1,1,39,10396,4631,0,9919,9835,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,0,0,0,0,0,0,0,0,0,0,0
12/5/2015,L.E.D. Qualifier,Georgia,Qualifying Tournament,1,1,40,5177,10068,0,5100,9686,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,5,4,18,0,3,2,0,0,0,0,0,2,0,2
12/5/2015,L.E.D. Qualifier,Georgia,Qualifying Tournament,1,1,41,4221,5338,0,8433,8566,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,4,5,0,1,0,0,1,0,0,0,0,0,0
12/5/2015,L.E.D. Qualifier,Georgia,Qualifying Tournament,1,1,42,5195,22,0,10596,5991,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0
12/5/2015,L.E.D. Qualifier,Georgia,Qualifying Tournament,1,1,43,6047,3726,0,9785,5979,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,11,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,3,0,21,0,0,0,0,1,0,0,0,0,0,0
12/5/2015,L.E.D. Qualifier,Georgia,Qualifying Tournament,1,1,44,4100,3931,0,3819,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,17,0,3,2,2,0,0,0,0,0,0,0
12/5/2015,L.E.D. Qualifier,Georgia,Qualifying Tournament,1,3,11,5494,6047,4221,10638,3726,9919,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,6,4,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,0,1,0,0,0,0,0,0
12/5/2015,L.E.D. Qualifier,Georgia,Qualifying Tournament,1,3,21,10165,5100,7838,6173,4100,10068,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,4,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
12/5/2015,L.E.D. Qualifier,Georgia,Qualifying Tournament,1,3,12,5494,6047,4221,10638,3726,9919,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,1
12/5/2015,L.E.D. Qualifier,Georgia,Qualifying Tournament,1,3,22,10165,5100,7838,6173,4100,10068,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,0,10,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0
12/5/2015,L.E.D. Qualifier,Georgia,Qualifying Tournament,1,4,1,5494,6047,4221,10165,5100,7838,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,4,0,0,0,2,0,0,0,0,1,0,0,0,4,3,7,0,2,0,0,0,0,0,0,0,0,0
12/5/2015,L.E.D. Qualifier,Georgia,Qualifying Tournament,1,4,2,5494,6047,4221,10165,5100,7838,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,3,3,0,0,0,2,2,0,0,0,0,0,0
12/5/2015,L.E.D. Qualifier,Georgia,Qualifying Tournament,1,4,3,5494,6047,4221,10165,5100,7838,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,5,0,0,0,2,0,0,0,0,1,0,0,0,5,4,4,0,6,5,2,2,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,1,9187,6747,0,10458,5898,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,2,10370,10072,0,7361,4170,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,1,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,3,4327,10537,0,9160,9953,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,3,0,4,0,2,0,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,4,9206,3820,0,2858,10781,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,5,5161,5116,0,7482,2981,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,2,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,6,9724,6954,0,1002,7022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,4,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,7,6989,7431,0,5875,10158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,3,5,27,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,8,1379,6747,0,8014,2993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,8,0,0,0,1,1,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,9,4170,5898,0,7022,5161,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,10,4327,10158,0,10370,10781,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,11,2981,2993,0,7431,7361,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,5,3,5,0,0,0,0,0,0,0,1,0,2,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,12,9160,1379,0,10458,6954,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,1,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,7,0,3,0,1,0,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,13,9187,7482,0,9724,3820,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,1,0,0,1
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,14,10072,10537,0,5116,5875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,13,0,0,0,0,0,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,15,2858,9953,0,8014,6989,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,7,0,0,0,2,1,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,16,9206,7361,0,1002,4327,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,1,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,17,9160,5116,0,9724,4170,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,7,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,18,5161,6954,0,10072,9953,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,2,0,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,1,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,19,6747,7022,0,5875,2858,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,20,5898,7482,0,9206,2993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,0,0,0,0,1,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,21,10458,8014,0,3820,2981,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,7,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,22,10781,6989,0,1002,10537,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,5,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,11,0,0,0,0,0,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,23,1379,9187,0,7431,10370,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,24,10158,2981,0,6954,6747,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,25,7361,7482,0,8014,9160,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,5,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,4,0,6,0,0,0,1,2,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,26,10781,10072,0,7431,10458,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,27,5898,10370,0,10537,2858,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,8,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,4,5,19,0,0,0,0,0,0,0,1,0,2,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,28,9953,9206,0,5116,10158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,22,0,0,0,0,0,0,0,1,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,29,1002,5875,0,4170,9187,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,14,0,0,0,1,0,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,30,7022,3820,0,6989,1379,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,4,0,0,0,2,1,0,0,0,0,0,0,5,0,0,0,5,4,22,0,1,0,0,1,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,31,9724,2993,0,4327,5161,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,2,0,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,32,5116,2858,0,9187,6954,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,4,0,2,2,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,33,2981,1002,0,9160,10370,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,12,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,3,0,2,0,2,0,0,0,1,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,34,5875,10781,0,7482,1379,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,35,9724,7431,0,9953,5898,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,36,10458,5161,0,9206,6989,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,37,3820,7361,0,6747,10537,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,16,0,0,0,1,0,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,38,4327,8014,0,10072,7022,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,1,39,2993,4170,0,10158,10458,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,24,0,0,0,1,0,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,3,11,9160,8014,1379,10158,6954,3820,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,4,4,2,0,2,0,4,1,0,0,0,0,0,0,2,0,0,0,3,3,12,0,2,0,3,1,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,3,12,9160,8014,1379,10158,6954,3820,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,4,0,0,3,0,1,1,0,0,0,0,0,0,3,0,0,0,4,0,25,0,0,0,1,1,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,3,13,9160,8014,1379,10158,6954,3820,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,3,0,3,0,3,0,2,1,0,0,0,0,0,0,2,1,0,0,0,3,14,0,0,0,0,1,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,3,21,5161,5116,9187,6989,4327,10537,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,3,7,0,0,0,2,1,0,0,0,0,0,0,5,0,0,0,0,4,29,0,0,0,1,0,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,3,22,5161,5116,9187,6989,4327,10537,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,9,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,3,23,5161,5116,9187,6989,4327,10537,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,4,3,2,0,0,0,3,1,0,0,0,0,0,0,5,1,0,0,5,4,43,0,0,0,2,1,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,4,1,9160,8014,1379,6989,4327,10537,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,4,5,3,0,5,0,0,2,0,0,0,0,0,0,4,0,0,0,4,4,30,0,0,0,0,0,0,0,0,0,0,0
12/12/2015,RoboDragons FTC Qualifier,Georgia,Qualifying Tournament,1,4,2,9160,8014,1379,6989,4327,10537,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,3,3,0,5,0,2,1,0,0,1,0,0,0,3,0,0,0,4,0,12,0,0,0,0,1,0,0,0,0,1,0
1/30/2016,RoBUGs Qualifier,Georgia,Qualifying Tournament,1,1,1,6954,10165,0,10370,5170,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,6,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0
1/30/2016,RoBUGs Qualifier,Georgia,Qualifying Tournament,1,1,2,10231,4170,0,9724,9655,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,0,0,0,0,0,0,0,0,0,0,0
1/30/2016,RoBUGs Qualifier,Georgia,Qualifying Tournament,1,1,3,10072,7377,0,10596,9686,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1/30/2016,RoBUGs Qualifier,Georgia,Qualifying Tournament,1,1,4,6278,3931,0,6747,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0
1/30/2016,RoBUGs Qualifier,Georgia,Qualifying Tournament,1,1,5,3819,5875,0,4327,10781,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,17,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0
1/30/2016,RoBUGs Qualifier,Georgia,Qualifying Tournament,1,1,6,3726,10068,0,7432,8566,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,6,4,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,2,0,1,1,0,0,0,0,0,0
1/30/2016,RoBUGs Qualifier,Georgia,Qualifying Tournament,1,1,7,10628,9187,0,3820,10396,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,10,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0
1/30/2016,RoBUGs Qualifier,Georgia,Qualifying Tournament,1,1,8,10158,9835,0,9206,2858,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1/30/2016,RoBUGs Qualifier,Georgia,Qualifying Tournament,1,1,9,2981,6278,0,2993,6954,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,15,0,2,0,2,0,0,0,0,0,0,0
1/30/2016,RoBUGs Qualifier,Georgia,Qualifying Tournament,1,1,10,5170,10596,0,10781,9724,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,2,1,0,0,0,0,0,0
1/30/2016,RoBUGs Qualifier,Georgia,Qualifying Tournament,1,1,11,7432,10370,0,10231,9187,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,5,0,0,0,2,0,0,0,1,0,5,0,1,3,0,0,0,3,1,0,0,0,0,0,0,0,5,0,1,0
1/30/2016,RoBUGs Qualifier,Georgia,Qualifying Tournament,1,1,12,10396,2858,0,3819,9655,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1/30/2016,RoBUGs Qualifier,Georgia,Qualifying Tournament,1,1,13,9206,3726,0,2981,3931,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,1,0
1/30/2016,RoBUGs Qualifier,Georgia,Qualifying Tournament,1,1,14,10068,4170,0,7377,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,9,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0
1/30/2016,RoBUGs Qualifier,Georgia,Qualifying Tournament,1,1,15,10072,8566,0,6747,10158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,3,0,2,2,2,1,0,0,1,0,0,0,1,3,0,0,4,0,10,0,0,0,3,0,0,0,0,0,1,0
1/30/2016,RoBUGs Qualifier,Georgia,Qualifying Tournament,1,1,16,9686,9835,0,10628,5875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,7,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,3,0,5,0,3,0,2,1,0,0,0,0,1,0
1/30/2016,RoBUGs Qualifier,Georgia,Qualifying Tournament,1,1,17,2993,1002,0,4327,3820,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1/30/2016,RoBUGs Qualifier,Georgia,Qualifying Tournament,1,1,18,9724,7432,0,2858,2981,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
1/30/2016,RoBUGs Qualifier,Georgia,Qualifying Tournament,1,1,19,6954,3819,0,10068,10596,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,2,0,0,0,0,0,0,0
1/30/2016,RoBUGs Qualifier,Georgia,Qualifying Tournament,1,1,20,10231,5875,0,10158,3726,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,3,0,2,0,1,2,0,0,0,0,0,0
1/30/2016,RoBUGs Qualifier,Georgia,Qualifying Tournament,1,1,21,9686,2993,0,10165,10396,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,20,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,7,0,0,0
1/30/2016,RoBUGs Qualifier,Georgia,Qualifying Tournament,1,1,22,8566,4327,0,5170,9835,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,1,0,0,0,0,0,0
1/30/2016,RoBUGs Qualifier,Georgia,Qualifying Tournament,1,1,23,3931,9187,0,10072,4170,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0
1/30/2016,RoBUGs Qualifier,Georgia,Qualifying Tournament,1,1,24,9655,10370,0,3820,6747,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0
